Product Key,Product Code,Category Key,Product Category,Product Subcategory,Product Name,Product Cost,Product Colour,Product Size,Product Line,Product Class,Product Model,Product Description,Product Date,Product Status
524,FR-M21S-42,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 42",144.5938,Silver,42,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
525,FR-M21S-44,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 44",144.5938,Silver,44,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
526,FR-M21S-48,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 48",144.5938,Silver,48,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
527,FR-M21S-52,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 52",144.5938,Silver,52,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
528,TT-M928,37,Accessories,Tires and Tubes,Mountain Tire Tube,1.8663,NA,NULL,"M ",NULL,Mountain Tire Tube,Self-sealing tube.,2025-07-01 00:00:00.000,Current
529,TT-R982,37,Accessories,Tires and Tubes,Road Tire Tube,1.4923,NA,NULL,"R ",NULL,Road Tire Tube,Conventional all-purpose tube.,2025-07-01 00:00:00.000,Current
530,TT-T092,37,Accessories,Tires and Tubes,Touring Tire Tube,1.8663,NA,NULL,"T ",NULL,Touring Tire Tube,General purpose tube.,2025-07-01 00:00:00.000,Current
531,FR-M21B-42,12,Components,Mountain Frames,"LL Mountain Frame - Black, 42",136.785,Black,42,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
532,FR-M21B-44,12,Components,Mountain Frames,"LL Mountain Frame - Black, 44",136.785,Black,44,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
533,FR-M21B-48,12,Components,Mountain Frames,"LL Mountain Frame - Black, 48",136.785,Black,48,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
534,FR-M21B-52,12,Components,Mountain Frames,"LL Mountain Frame - Black, 52",136.785,Black,52,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
535,TI-M267,37,Accessories,Tires and Tubes,LL Mountain Tire,9.3463,NA,NULL,"M ","L ",LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",2025-07-01 00:00:00.000,Current
536,TI-M602,37,Accessories,Tires and Tubes,ML Mountain Tire,11.2163,NA,NULL,"M ","M ",ML Mountain Tire,"Great traction, high-density rubber.",2025-07-01 00:00:00.000,Current
537,TI-M823,37,Accessories,Tires and Tubes,HL Mountain Tire,13.09,NA,NULL,"M ","H ",HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",2025-07-01 00:00:00.000,Current
538,TI-R092,37,Accessories,Tires and Tubes,LL Road Tire,8.0373,NA,NULL,"R ","L ",LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2025-07-01 00:00:00.000,Current
539,TI-R628,37,Accessories,Tires and Tubes,ML Road Tire,9.3463,NA,NULL,"R ","M ",ML Road Tire,Higher density rubber.,2025-07-01 00:00:00.000,Current
540,TI-R982,37,Accessories,Tires and Tubes,HL Road Tire,12.1924,NA,NULL,"R ","H ",HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2025-07-01 00:00:00.000,Current
541,TI-T723,37,Accessories,Tires and Tubes,Touring Tire,10.8423,NA,NULL,"T ",NULL,Touring Tire,High-density rubber.,2025-07-01 00:00:00.000,Current
542,PD-M282,13,Components,Pedals,LL Mountain Pedal,17.9776,Silver/Black,NULL,"M ","L ",LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2025-07-01 00:00:00.000,Current
543,PD-M340,13,Components,Pedals,ML Mountain Pedal,27.568,Silver/Black,NULL,"M ","M ",ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",2025-07-01 00:00:00.000,Current
544,PD-M562,13,Components,Pedals,HL Mountain Pedal,35.9596,Silver/Black,NULL,"M ","H ",HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2025-07-01 00:00:00.000,Current
545,PD-R347,13,Components,Pedals,LL Road Pedal,17.9776,Silver/Black,NULL,"R ","L ",LL Road Pedal,Clipless pedals - aluminum.,2025-07-01 00:00:00.000,Current
546,PD-R563,13,Components,Pedals,ML Road Pedal,27.568,Silver/Black,NULL,"R ","M ",ML Road Pedal,Lightweight aluminum alloy construction.,2025-07-01 00:00:00.000,Current
547,PD-R853,13,Components,Pedals,HL Road Pedal,35.9596,Silver/Black,NULL,"R ","H ",HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2025-07-01 00:00:00.000,Current
548,PD-T852,13,Components,Pedals,Touring Pedal,35.9596,Silver/Black,NULL,"T ",NULL,Touring Pedal,A stable pedal for all-day riding.,2025-07-01 00:00:00.000,Current
549,FR-M63S-38,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 38",199.3757,Silver,38,"M ","M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2025-07-01 00:00:00.000,Current
550,FR-M21B-40,12,Components,Mountain Frames,"LL Mountain Frame - Black, 40",136.785,Black,40,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
551,FR-M21S-40,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 40",144.5938,Silver,40,"M ","L ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2025-07-01 00:00:00.000,Current
552,FD-2342,9,Components,Derailleurs,Front Derailleur,40.6216,Silver,NULL,NULL,NULL,Front Derailleur,Wide-link design.,2025-07-01 00:00:00.000,Current
553,HB-T721,4,Components,Handlebars,LL Touring Handlebars,20.464,NA,NULL,"T ","L ",LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,2025-07-01 00:00:00.000,Current
554,HB-T928,4,Components,Handlebars,HL Touring Handlebars,40.6571,NA,NULL,"T ","H ",HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,2025-07-01 00:00:00.000,Current
555,FB-9873,6,Components,Brakes,Front Brakes,47.286,Silver,NULL,NULL,NULL,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2025-07-01 00:00:00.000,Current
556,CS-4759,8,Components,Cranksets,LL Crankset,77.9176,Black,NULL,NULL,"L ",LL Crankset,Super rigid spindle.,2025-07-01 00:00:00.000,Current
557,CS-6583,8,Components,Cranksets,ML Crankset,113.8816,Black,NULL,NULL,"M ",ML Crankset,High-strength crank arm.,2025-07-01 00:00:00.000,Current
558,CS-9183,8,Components,Cranksets,HL Crankset,179.8156,Black,NULL,NULL,"H ",HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2025-07-01 00:00:00.000,Current
559,CH-0234,7,Components,Chains,Chain,8.9866,Silver,NULL,NULL,NULL,Chain,Superior shifting performance.,2025-07-01 00:00:00.000,Current
560,BK-T44U-60,3,Bikes,Touring Bikes,"Touring-2000 Blue, 60",755.1508,Blue,60,"T ","M ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2025-07-01 00:00:00.000,Current
561,BK-T79Y-46,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1481.9379,Yellow,46,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
562,BK-T79Y-50,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1481.9379,Yellow,50,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
563,BK-T79Y-54,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1481.9379,Yellow,54,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
564,BK-T79Y-60,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1481.9379,Yellow,60,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
565,BK-T18U-54,3,Bikes,Touring Bikes,"Touring-3000 Blue, 54",461.4448,Blue,54,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
566,BK-T18U-58,3,Bikes,Touring Bikes,"Touring-3000 Blue, 58",461.4448,Blue,58,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
567,BK-T18U-62,3,Bikes,Touring Bikes,"Touring-3000 Blue, 62",461.4448,Blue,62,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
568,BK-T18Y-44,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",461.4448,Yellow,44,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
569,BK-T18Y-50,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",461.4448,Yellow,50,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
570,BK-T18Y-54,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",461.4448,Yellow,54,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
571,BK-T18Y-58,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",461.4448,Yellow,58,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
572,BK-T18Y-62,3,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",461.4448,Yellow,62,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
573,BK-T79U-46,3,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1481.9379,Blue,46,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
574,BK-T79U-50,3,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1481.9379,Blue,50,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
575,BK-T79U-54,3,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1481.9379,Blue,54,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
576,BK-T79U-60,3,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1481.9379,Blue,60,"T ","H ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2025-07-01 00:00:00.000,Current
577,BK-T44U-46,3,Bikes,Touring Bikes,"Touring-2000 Blue, 46",755.1508,Blue,46,"T ","M ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2025-07-01 00:00:00.000,Current
578,BK-T44U-50,3,Bikes,Touring Bikes,"Touring-2000 Blue, 50",755.1508,Blue,50,"T ","M ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2025-07-01 00:00:00.000,Current
579,BK-T44U-54,3,Bikes,Touring Bikes,"Touring-2000 Blue, 54",755.1508,Blue,54,"T ","M ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2025-07-01 00:00:00.000,Current
580,BK-R79Y-40,2,Bikes,Road Bikes,"Road-350-W Yellow, 40",1082.51,Yellow,40,"R ","M ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2025-07-01 00:00:00.000,Current
581,BK-R79Y-42,2,Bikes,Road Bikes,"Road-350-W Yellow, 42",1082.51,Yellow,42,"R ","M ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2025-07-01 00:00:00.000,Current
582,BK-R79Y-44,2,Bikes,Road Bikes,"Road-350-W Yellow, 44",1082.51,Yellow,44,"R ","M ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2025-07-01 00:00:00.000,Current
583,BK-R79Y-48,2,Bikes,Road Bikes,"Road-350-W Yellow, 48",1082.51,Yellow,48,"R ","M ",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2025-07-01 00:00:00.000,Current
584,BK-R19B-58,2,Bikes,Road Bikes,"Road-750 Black, 58",343.6496,Black,58,"R ","L ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2025-07-01 00:00:00.000,Current
585,BK-T18U-44,3,Bikes,Touring Bikes,"Touring-3000 Blue, 44",461.4448,Blue,44,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
586,BK-T18U-50,3,Bikes,Touring Bikes,"Touring-3000 Blue, 50",461.4448,Blue,50,"T ","L ",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2025-07-01 00:00:00.000,Current
587,BK-M38S-38,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",419.7784,Silver,38,"M ","M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2025-07-01 00:00:00.000,Current
588,BK-M38S-40,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",419.7784,Silver,40,"M ","M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2025-07-01 00:00:00.000,Current
589,BK-M38S-42,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",419.7784,Silver,42,"M ","M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2025-07-01 00:00:00.000,Current
590,BK-M38S-46,1,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",419.7784,Silver,46,"M ","M ",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2025-07-01 00:00:00.000,Current
591,BK-M18S-40,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",308.2179,Silver,40,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
592,BK-M18S-42,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",308.2179,Silver,42,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
593,BK-M18S-44,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",308.2179,Silver,44,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
594,BK-M18S-48,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",308.2179,Silver,48,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
595,BK-M18S-52,1,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",308.2179,Silver,52,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
596,BK-M18B-40,1,Bikes,Mountain Bikes,"Mountain-500 Black, 40",294.5797,Black,40,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
597,BK-M18B-42,1,Bikes,Mountain Bikes,"Mountain-500 Black, 42",294.5797,Black,42,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
598,BK-M18B-44,1,Bikes,Mountain Bikes,"Mountain-500 Black, 44",294.5797,Black,44,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
599,BK-M18B-48,1,Bikes,Mountain Bikes,"Mountain-500 Black, 48",294.5797,Black,48,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
600,BK-M18B-52,1,Bikes,Mountain Bikes,"Mountain-500 Black, 52",294.5797,Black,52,"M ","L ",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2025-07-01 00:00:00.000,Current
601,BB-7421,5,Components,Bottom Brackets,LL Bottom Bracket,23.9716,NA,NULL,NULL,"L ",LL Bottom Bracket,Chromoly steel.,2025-07-01 00:00:00.000,Current
602,BB-8107,5,Components,Bottom Brackets,ML Bottom Bracket,44.9506,NA,NULL,NULL,"M ",ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,2025-07-01 00:00:00.000,Current
603,BB-9108,5,Components,Bottom Brackets,HL Bottom Bracket,53.9416,NA,NULL,NULL,"H ",HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,2025-07-01 00:00:00.000,Current
604,BK-R19B-44,2,Bikes,Road Bikes,"Road-750 Black, 44",343.6496,Black,44,"R ","L ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2025-07-01 00:00:00.000,Current
605,BK-R19B-48,2,Bikes,Road Bikes,"Road-750 Black, 48",343.6496,Black,48,"R ","L ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2025-07-01 00:00:00.000,Current
606,BK-R19B-52,2,Bikes,Road Bikes,"Road-750 Black, 52",343.6496,Black,52,"R ","L ",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,2025-07-01 00:00:00.000,Current
